Season,AccountNumber,SingleGameTickets,PartialPlanTickets,GroupTickets,STM,AvgSpend,GamesAttended,FanSegment,DistanceToArena,BasketballPropensity,SocialMediaEngagement
2023,440,1,0,0,0,$3.00 ,1,Limited Data,4,,Medium
2023,441,6,0,0,0,$2.00 ,1,B,333,237,High
2023,442,4,0,0,0,$66.00 ,2,D,22,536,Medium
2023,443,0,0,6,0,$96.00 ,0,D,15,550,Medium
2023,444,0,0,2,0,$87.00 ,1,B,4,864,Low
2023,445,2,0,0,0,$69.00 ,1,B,75,510,Medium
2023,446,0,0,3,0,$92.00 ,1,A,64,552,Low
2023,447,2,0,0,0,$19.00 ,1,B,7,742,Low
2023,448,0,20,0,0,$126.40 ,6,G,10,914,Low
2023,449,2,0,0,0,$100.00 ,0,A,8,442,Medium
2023,450,5,0,0,0,$92.00 ,1,Limited Data,,,Medium
2023,451,0,0,4,0,$21.50 ,1,D,9,425,Low
2023,452,2,0,0,0,$23.00 ,1,A,168,503,Medium
2023,453,2,0,0,0,$104.00 ,1,E,82,937,Medium
2023,454,0,0,4,0,$111.00 ,1,A,4,808,High
2023,455,1,0,0,0,$106.00 ,1,Limited Data,3,,Low
2023,456,0,0,0,0,$190.00 ,1,D,51,935,Medium
2023,457,4,0,0,0,$134.00 ,0,F,6,914,Medium
2023,458,2,0,0,0,$107.00 ,1,A,79,850,Medium
2023,459,0,0,2,0,$40.50 ,1,A,13,929,Medium
2023,460,3,0,0,0,$42.00 ,1,E,1,466,Medium
2023,461,2,0,0,0,$129.50 ,1,C,8,892,Low
2023,462,0,0,2,0,$93.00 ,0,B,4,452,High
2023,463,0,0,3,0,$85.00 ,1,B,6,372,Medium
2023,464,0,0,2,0,$51.00 ,0,A,3,324,High
2023,465,0,0,8,0,$9.75 ,4,E,18,576,Medium
2023,466,3,0,0,0,$26.00 ,1,A,90,310,High
2023,467,4,0,0,0,$67.00 ,1,B,86,498,Medium
2023,468,1,0,0,0,$111.00 ,1,B,152,852,Medium
2023,469,0,0,3,0,$41.00 ,0,B,149,901,Medium
2023,470,0,0,2,0,$71.00 ,1,A,85,437,Medium
2023,471,3,0,0,0,$0.00 ,1,B,17,623,High
2023,472,0,0,4,0,$61.00 ,1,A,20,840,Medium
2023,473,2,4,0,0,$30.33 ,1,A,55,890,Medium
2023,474,2,0,2,0,$52.50 ,1,A,95,473,Medium
2023,475,4,0,0,0,$136.00 ,1,A,106,519,Low
2023,476,0,0,2,0,$1.00 ,1,B,39,360,Low
2023,477,0,0,2,0,$96.00 ,1,C,1,326,High
2023,478,0,0,3,0,$127.00 ,1,A,53,882,High
2023,479,2,0,0,0,$180.00 ,1,B,745,937,Medium
2023,480,2,0,0,0,$152.00 ,1,C,80,935,Low
2023,481,0,0,0,0,$21.00 ,1,A,328,429,Medium
2023,482,1,0,0,0,$88.00 ,1,A,1231,421,Low
2023,483,0,0,0,0,$32.00 ,0,C,1,546,High
2023,484,2,0,0,0,$58.00 ,1,A,4,640,Medium
2023,485,2,0,0,0,$199.00 ,1,B,12,411,Low
2023,486,0,0,3,0,$101.00 ,1,A,3,190,Low
2023,487,2,0,0,0,$103.00 ,1,A,65,450,High
2023,488,0,0,4,0,$106.00 ,1,A,4,555,High
2023,489,0,0,0,0,$378.00 ,1,A,22,373,Medium
2023,490,2,0,0,0,$37.00 ,1,B,2,267,High
2023,491,0,0,3,0,$58.00 ,1,B,103,331,High
2023,492,2,0,0,0,$61.00 ,1,B,73,419,Medium
2023,493,0,0,0,0,$490.00 ,0,B,13,388,High
2023,494,2,0,0,0,$120.00 ,1,D,139,911,Medium
2023,495,2,0,0,0,$118.00 ,0,A,3,289,Medium
2023,496,0,0,8,0,$143.00 ,1,B,158,426,High
2023,497,0,0,11,0,$54.00 ,1,D,109,407,High
2023,498,0,20,0,0,$141.50 ,1,A,37,559,Low
2023,499,0,0,2,0,$3.00 ,1,A,22,204,Medium
2023,500,4,0,0,0,$146.00 ,1,F,75,928,Medium
2023,501,4,0,2,0,$76.00 ,3,A,6,299,Low
2023,502,2,0,0,0,$183.00 ,1,D,156,891,Medium
2023,503,3,0,0,0,$51.00 ,1,D,75,352,Medium
2023,504,0,0,4,0,$65.00 ,1,A,11,577,High
2023,505,0,0,18,0,$34.00 ,1,B,9,249,Medium
2023,506,4,0,0,0,$206.00 ,1,Limited Data,,,Low
2023,507,2,0,0,0,$2.00 ,0,B,7,863,Medium
2023,508,2,0,0,0,$56.00 ,1,B,4,637,Medium
2023,509,3,0,0,0,$74.00 ,1,B,74,638,Medium
2023,510,2,0,0,0,$65.00 ,1,B,20,304,Medium
2023,511,2,0,0,0,$137.00 ,1,C,78,902,Medium
2023,512,0,0,3,0,$86.00 ,1,B,95,394,Low
2023,513,2,0,0,0,$85.00 ,1,B,67,909,Low
2023,514,0,0,4,0,$59.00 ,1,D,64,248,High
2023,515,2,0,0,0,$94.00 ,1,B,89,524,High
2023,516,2,0,0,0,$54.00 ,1,A,17,306,Medium
2023,517,0,0,2,0,$111.00 ,1,A,94,850,Medium
2023,518,1,0,0,0,$47.00 ,1,A,58,901,Medium
2023,519,0,0,2,0,$75.00 ,1,A,4,712,Medium
2023,520,2,0,0,0,$105.00 ,1,E,15,619,Low
2023,521,1,0,0,0,$106.00 ,1,A,79,896,Medium
2023,522,2,0,0,0,$44.00 ,1,B,8,891,High
2023,523,3,0,0,0,$96.00 ,1,A,86,469,Low
2023,524,2,0,0,0,$150.00 ,1,E,85,886,High
2023,525,1,20,0,0,$107.10 ,5,C,4,384,Low
2023,526,0,0,2,0,$54.00 ,1,C,2,293,Medium
2023,527,0,0,30,0,$54.00 ,2,B,7,335,Medium
2023,528,2,0,0,0,$79.00 ,1,A,19,743,Medium
2023,529,3,0,0,0,$10.00 ,1,E,49,921,High
2023,530,2,0,0,0,$259.00 ,1,A,4,472,High
2023,531,0,0,5,0,$79.00 ,1,B,13,330,Medium
2023,532,0,0,6,0,$78.67 ,2,A,12,406,Medium
2023,533,0,0,2,0,$19.00 ,1,A,26,206,Medium
2023,534,1,0,2,0,$54.00 ,1,B,19,259,Medium
2023,535,5,0,0,0,$31.75 ,1,B,17,856,Medium
2023,536,0,0,2,0,$128.00 ,1,A,79,918,Medium
2023,537,0,4,0,0,$13.00 ,1,A,31,416,Low
2023,538,0,0,5,0,$85.00 ,1,A,4,265,Low
2023,539,0,0,2,0,$155.00 ,1,B,21,447,High
2023,540,0,0,2,0,$81.00 ,1,A,79,425,Low
2023,541,0,0,0,1,$157.00 ,2,F,10,344,Medium
2023,542,0,0,3,0,$61.00 ,1,D,63,929,Medium
2023,543,0,0,4,0,$20.00 ,1,B,11,459,High
2023,544,0,0,6,0,$116.00 ,1,A,28,505,Low
2023,545,1,0,0,0,$128.00 ,1,B,83,507,High
2023,546,2,0,0,0,$22.00 ,1,C,6,274,High
2023,547,4,0,0,0,$68.00 ,1,A,6,553,Medium
2023,548,0,40,0,0,$245.50 ,3,F,20,910,Medium
2023,549,0,0,4,0,$3.50 ,0,B,12,666,Medium
2023,550,1,0,0,0,$10.00 ,1,Limited Data,48,,Low
2023,551,2,0,0,0,$141.00 ,1,A,24,443,Medium
2023,552,0,0,2,0,$78.00 ,1,A,68,976,Medium
2023,553,2,0,0,0,$90.00 ,0,F,7,917,Low
2023,554,2,0,0,0,$32.00 ,1,A,18,477,Medium
2023,555,0,0,5,0,$29.00 ,1,F,46,816,Low
2023,556,0,0,2,0,$33.00 ,1,A,89,631,Medium
2023,557,2,0,0,0,$77.00 ,1,A,83,947,Low
2023,558,0,0,5,0,$85.00 ,1,A,45,847,Medium
2023,559,7,0,0,0,$93.00 ,1,B,61,249,High
2023,560,0,0,3,0,$63.67 ,0,A,27,252,High
2023,561,0,0,2,0,$62.00 ,1,D,55,512,Medium
2023,562,0,0,4,0,$37.00 ,0,A,35,579,Low
2023,563,0,0,3,0,$24.00 ,1,A,12,313,High
2023,564,0,0,4,0,$79.00 ,1,B,24,836,Medium
2023,565,3,0,0,0,$58.00 ,1,A,11,962,Low
2023,566,3,0,0,0,$28.00 ,1,A,2,450,Medium
2023,567,1,0,0,0,$67.00 ,1,A,13,901,High
2023,568,1,0,0,0,$569.71 ,1,A,195,916,Low
2023,569,0,0,7,0,$92.00 ,1,A,73,847,Medium
2023,570,2,0,0,0,$67.00 ,0,A,90,355,Low
2023,571,0,0,1,0,$96.00 ,1,D,75,901,Low
2023,572,0,0,1,0,$87.00 ,0,G,7,418,Low
2023,573,0,0,0,0,$10.00 ,1,Limited Data,,,Medium
2023,574,2,0,5,0,$96.29 ,1,A,7,694,High
2023,575,3,0,0,0,$129.00 ,1,A,82,801,High
2023,576,2,0,0,0,$122.00 ,1,C,1,614,Low
2023,577,3,0,0,0,$15.00 ,1,Limited Data,78,924,High
2023,578,0,0,2,0,$23.50 ,1,A,46,292,Medium
2023,579,2,0,0,0,$61.00 ,1,A,7,509,High
2023,580,2,0,0,0,$69.69 ,1,C,95,379,High
2023,581,4,0,0,0,$40.34 ,0,Limited Data,81,,Medium
2023,582,0,0,4,0,$51.00 ,1,B,7,388,Low
2023,583,2,22,0,0,$82.50 ,6,E,3,933,Medium
2023,584,0,0,6,0,$19.00 ,1,B,22,234,Low
2023,585,2,0,0,0,$49.00 ,0,C,68,917,Low
2023,586,1,0,0,0,$21.00 ,1,A,10,295,Medium
2023,587,0,0,4,0,$92.50 ,1,A,2,353,Low
2023,588,0,0,3,0,$12.00 ,1,D,96,279,Low
2023,589,2,0,0,0,$44.00 ,0,Limited Data,,,Medium
2023,590,2,0,0,0,$71.00 ,0,A,66,246,Medium
2023,591,2,0,2,0,$70.00 ,1,B,3,289,Low
2023,592,0,0,9,0,$85.00 ,1,A,18,424,Medium
2023,593,2,0,0,0,$11.00 ,1,B,21,337,Medium
2023,594,3,0,0,0,$65.00 ,1,A,20,548,High
2023,595,2,0,0,0,$114.00 ,1,B,3,356,Medium
2023,596,2,0,0,0,$104.74 ,1,D,7,516,High
2023,597,4,0,0,0,$52.00 ,1,A,13,849,Medium
2023,598,1,0,0,0,$78.00 ,1,B,497,930,Medium
2023,599,1,0,0,0,$31.00 ,1,C,2,555,Medium
2023,600,4,0,0,0,$12.00 ,1,C,160,381,Medium
2023,601,2,0,0,0,$159.00 ,1,B,15,888,High
2023,602,0,0,4,0,$60.00 ,1,B,151,460,Medium
2023,603,3,0,0,0,$28.00 ,1,D,133,310,High
2023,604,3,0,0,0,$90.00 ,1,A,12,883,Medium
2023,605,0,0,5,0,$158.00 ,0,D,67,530,Medium
2023,606,2,0,0,0,$12.00 ,1,D,7,608,Medium
2023,607,0,0,5,0,$34.00 ,1,D,50,903,Medium
2023,608,2,0,0,0,$56.00 ,1,B,48,905,Low
2023,609,0,0,3,0,$77.00 ,1,B,13,569,Medium
2023,610,3,0,0,0,$111.00 ,1,B,82,779,High
2023,611,0,0,5,0,$36.00 ,1,B,79,330,Low
2023,612,0,0,63,0,$32.00 ,1,Limited Data,74,,Medium
2023,613,0,0,4,0,$55.00 ,1,B,34,322,Medium
2023,614,0,0,4,0,$37.00 ,1,A,83,286,High
2023,615,3,0,0,0,$153.00 ,1,E,90,415,High
2023,616,0,0,0,0,$35.00 ,0,A,9,401,Medium
2023,617,0,0,4,0,$80.00 ,0,B,4,922,High
2023,618,2,0,0,0,$28.00 ,1,Limited Data,,926,Medium
2023,619,4,0,0,0,$85.00 ,1,A,68,967,Low
2023,620,2,0,0,0,$148.00 ,1,F,7,877,Medium
2023,621,4,0,0,0,$36.00 ,1,A,17,610,Medium
2023,622,0,0,4,0,$41.50 ,1,A,19,191,Medium
2023,623,0,0,0,0,$7.00 ,1,A,85,845,Medium
2023,624,0,0,1,0,$30.00 ,1,B,6,864,Low
2023,625,6,0,0,0,$56.00 ,1,D,330,924,Low
2023,626,0,0,5,0,$180.00 ,1,D,93,200,High
2023,627,2,0,0,0,$54.00 ,1,D,0,573,Medium
2023,628,0,8,0,0,$25.00 ,1,B,6,249,Medium
2023,629,0,0,5,0,$62.00 ,1,Limited Data,,,High
2023,630,0,0,7,0,$65.00 ,1,B,1255,383,High
2023,631,2,0,0,0,$113.00 ,1,D,73,618,Medium
2023,632,0,0,100,0,$21.00 ,1,E,64,894,Low
2023,633,2,0,0,0,$156.00 ,1,F,58,589,High
2023,634,2,0,0,0,$69.00 ,1,D,113,562,Low
2023,635,0,0,18,0,$65.00 ,1,D,75,567,Medium
2023,636,0,0,2,0,$16.00 ,1,A,48,434,Medium
2023,637,0,0,4,0,$93.00 ,1,A,50,767,Medium
2023,638,0,0,2,0,$22.00 ,0,B,12,216,Medium
2023,639,0,0,4,0,$19.00 ,1,A,23,250,High
2023,640,0,0,3,0,$94.00 ,1,D,35,318,Low
2023,641,2,0,0,0,$93.00 ,1,D,95,824,High
2023,642,0,0,3,0,$53.00 ,1,Limited Data,,,High
2023,643,0,0,2,0,$23.00 ,1,A,9,626,High
2023,644,2,0,0,0,$30.00 ,1,B,195,428,High
2023,645,0,0,3,0,$145.00 ,0,G,62,360,Medium
2023,646,0,0,0,0,$198.00 ,1,A,168,330,High
2023,647,0,0,2,0,$77.00 ,1,A,69,743,Medium
2023,648,0,0,5,0,$72.00 ,1,B,23,320,Low
2023,649,2,0,0,0,$97.00 ,1,D,27,527,High
2023,650,0,4,0,0,$22.00 ,1,B,3,317,High
2023,651,0,0,3,0,$64.00 ,1,A,34,239,Medium
2023,652,0,20,0,0,$148.25 ,9,A,4,517,Medium
2023,653,0,0,4,0,$38.00 ,1,A,9,537,Medium
2023,654,6,0,0,0,$12.00 ,1,B,41,754,Medium
2023,655,0,0,2,0,$91.50 ,1,A,21,513,Low
2023,656,4,0,0,0,$23.00 ,1,A,6,796,Medium
2023,657,3,0,0,0,$113.00 ,1,A,302,648,Low
2023,658,0,0,4,0,$11.00 ,1,A,11,481,Medium
2023,659,0,0,4,0,$30.25 ,1,B,13,269,Medium
2023,660,1,0,0,0,$214.00 ,1,A,15,954,Medium
2023,661,0,0,7,0,$66.00 ,1,B,13,413,Low
2023,662,1,0,0,0,$79.00 ,1,D,86,199,Medium
2023,663,0,0,7,0,$50.00 ,1,B,105,880,High
2023,664,0,0,4,0,$45.00 ,1,D,9,536,Medium
2023,665,2,0,0,0,$113.00 ,1,B,5,522,Medium
2023,666,1,0,0,0,$82.00 ,1,D,6,860,High
2023,667,11,0,0,0,$83.18 ,2,D,2,749,Medium
2023,668,0,0,0,1,$133.00 ,14,G,7,447,Low
2023,669,0,0,17,0,$4.00 ,1,Limited Data,1,,High
2023,670,0,0,5,0,$87.00 ,1,A,45,223,Low
2023,671,0,0,4,0,$96.00 ,1,A,45,400,High
2023,672,0,0,6,0,$82.00 ,1,A,45,295,Low
2023,673,0,0,6,0,$56.00 ,1,A,101,632,Low
2023,674,1,0,0,0,$185.00 ,1,A,51,813,Medium
2023,675,2,0,0,0,$61.00 ,1,C,34,194,High
2023,676,5,0,0,0,$52.00 ,1,F,216,777,Low
2023,677,0,0,4,0,$11.00 ,1,A,29,287,Medium
2023,678,1,0,0,0,$137.00 ,1,D,124,905,Low
2023,679,3,0,0,0,$79.00 ,1,D,7,731,Medium
2023,680,2,0,0,0,$9.00 ,1,B,38,455,Medium
2023,681,2,0,0,0,$59.00 ,1,E,11,829,Medium
2023,682,1,0,0,0,$206.56 ,1,D,7,897,High
2023,683,0,0,3,0,$89.00 ,1,D,23,924,Low
2023,684,3,0,0,0,$33.00 ,1,D,5,318,Medium
2023,685,0,0,2,0,$53.00 ,1,A,42,244,Low
2023,686,0,0,2,0,$59.00 ,0,A,21,509,High
2023,687,1,0,0,0,$58.00 ,1,C,10,671,Medium
2023,688,2,0,0,0,$32.34 ,1,A,18,490,High
2023,689,0,0,3,0,$7.00 ,0,A,9,383,Medium
2023,690,1,0,0,0,$181.00 ,1,D,15,719,Medium
2023,691,0,0,2,0,$35.00 ,1,B,96,409,Low
2023,692,2,0,0,0,$81.00 ,1,B,20,949,Low
2023,693,0,0,4,0,$12.00 ,1,B,22,858,Low
2023,694,2,0,0,0,$85.00 ,0,A,24,208,Medium
2023,695,0,0,3,0,$73.00 ,1,A,24,293,High
2023,696,1,0,0,0,$41.00 ,1,D,1277,910,High
2023,697,6,0,0,0,$83.00 ,1,A,22,601,Low
2023,698,2,0,0,0,$0.00 ,0,A,1044,491,Medium
2023,699,0,0,7,0,$63.00 ,1,A,5,230,Low
2023,700,0,0,2,0,$9.00 ,1,D,1016,897,Medium
2023,701,4,0,0,0,$163.00 ,2,A,50,799,High
2023,702,2,0,0,0,$60.00 ,1,C,73,928,Medium
2023,703,0,0,0,0,$407.00 ,1,D,42,870,Medium
2023,704,0,0,2,0,$48.00 ,1,A,117,487,High
2023,705,3,0,0,0,$85.00 ,1,B,69,314,Low
2023,706,4,0,0,0,$161.00 ,1,A,55,531,Medium
2023,707,3,0,0,0,$261.00 ,1,D,68,872,Medium
2023,708,2,0,0,0,$43.18 ,1,B,657,461,Medium
2023,709,0,0,4,0,$36.00 ,1,D,61,374,Medium
2023,710,2,0,0,0,$81.00 ,1,D,4,285,Medium
2023,711,3,0,0,0,$88.00 ,1,C,2,472,High
2023,712,0,0,0,0,$186.00 ,0,Limited Data,1698,834,High
2023,713,2,0,0,0,$88.00 ,1,B,9,869,Medium
2023,714,7,0,0,0,$55.00 ,1,A,22,292,Medium
2023,715,0,0,2,0,$104.00 ,1,D,3,333,Medium
2023,716,3,0,0,0,$4.00 ,1,B,4,249,Low
2023,717,0,0,6,0,$35.00 ,1,A,64,629,Medium
2023,718,1,0,0,0,$52.00 ,1,D,76,776,Medium
2023,719,0,0,1,0,$120.00 ,1,D,9,526,Medium
2023,720,0,0,9,0,$110.00 ,1,A,100,468,Medium
2023,721,2,0,0,0,$79.50 ,2,Limited Data,,929,High
2023,722,0,0,4,0,$145.00 ,1,A,9,337,Medium
2023,723,0,0,5,0,$91.00 ,1,A,17,471,High
2023,724,2,0,0,0,$66.00 ,1,A,9,385,High
2023,725,4,0,0,0,$126.00 ,1,D,4,790,High
2023,726,2,0,0,0,$62.00 ,1,A,193,837,Low
2023,727,0,4,0,0,$6.00 ,1,A,163,793,Low
2023,728,0,0,4,0,$29.00 ,1,Limited Data,,,Low
2023,729,0,0,4,0,$59.50 ,1,D,9,786,Medium
2023,730,4,0,0,0,$137.00 ,1,D,621,918,High
2023,731,0,0,2,0,$110.00 ,1,D,33,258,High
2023,732,5,0,0,0,$62.00 ,1,A,45,649,Medium
2023,733,4,0,0,0,$65.00 ,1,F,195,938,Low
2023,734,4,0,0,0,$256.00 ,1,D,109,950,High
2023,735,0,0,3,0,$105.00 ,1,A,50,557,Medium
2023,736,2,0,0,0,$158.00 ,1,D,68,334,Low
2023,737,5,0,0,0,$63.00 ,1,A,78,512,Medium
2023,738,0,0,8,0,$95.00 ,1,A,141,407,Medium
2023,739,0,0,2,0,$49.00 ,1,D,75,918,Medium
2023,740,0,0,4,0,$65.00 ,1,A,4,349,Low
2023,741,0,0,4,0,$85.50 ,1,A,4,551,High
2023,742,0,0,7,0,$91.00 ,1,D,21,568,Low
2023,743,0,0,4,0,$27.00 ,1,A,89,467,Medium
2023,744,0,0,3,0,$58.00 ,1,D,144,222,Low
2023,745,8,0,0,0,$34.50 ,4,F,68,569,Medium
2023,746,2,0,0,0,$188.00 ,1,A,149,545,High
2023,747,0,0,2,0,$54.00 ,0,A,7,384,High
2023,748,2,0,0,0,$33.00 ,0,Limited Data,,,Medium
2023,749,2,0,0,0,$55.00 ,1,A,81,691,Low
2023,750,1,0,0,0,$77.00 ,1,B,7,377,Medium
2023,751,2,0,0,0,$92.00 ,1,Limited Data,,,High
2023,752,2,0,0,0,$117.00 ,1,D,69,558,High
2023,753,0,0,3,0,$79.33 ,1,A,141,405,Low
2023,754,2,0,0,0,$76.00 ,1,A,23,451,Medium
2023,755,0,0,2,0,$44.00 ,1,A,144,259,Medium
2023,756,2,0,0,0,$112.00 ,1,D,95,384,High
2023,757,3,0,0,0,$78.00 ,1,F,18,907,Medium
2023,758,0,0,4,0,$109.00 ,1,A,79,345,Medium
2023,759,0,0,4,0,$12.00 ,1,Limited Data,,,Medium
2023,760,2,0,0,0,$71.00 ,1,B,110,477,Low
2023,761,1,0,0,0,$40.00 ,1,Limited Data,231,488,High
2023,762,5,0,0,0,$44.00 ,1,A,21,339,Medium
2023,763,0,0,3,0,$74.00 ,1,C,6,200,Low
2023,764,2,0,0,0,$25.00 ,1,A,105,903,Medium
2023,765,0,0,5,0,$24.00 ,1,A,18,304,Medium
2023,766,0,0,11,0,$72.00 ,1,B,209,857,High
2023,767,3,0,0,0,$14.00 ,1,Limited Data,17,916,Medium
2023,768,2,0,0,0,$51.00 ,1,Limited Data,,,Medium
2023,769,0,0,2,0,$66.00 ,1,Limited Data,,,Medium
2023,770,2,0,0,0,$41.00 ,0,Limited Data,50,525,High
2023,771,4,0,0,0,$56.00 ,1,G,84,416,Low
2023,772,4,0,0,0,$28.00 ,1,A,6,432,Low
2023,773,0,0,2,0,$44.00 ,0,D,19,843,Medium
2023,774,4,0,0,0,$1.00 ,1,F,198,499,Medium
2023,775,2,0,0,0,$126.00 ,1,F,106,800,Medium
2023,776,1,0,0,0,$114.00 ,1,B,339,935,Medium
2023,777,0,0,10,0,$156.00 ,1,A,104,552,High
2023,778,4,0,0,0,$55.00 ,1,Limited Data,,,High
2023,779,2,0,0,0,$57.00 ,1,A,21,810,Medium
2023,780,0,0,4,0,$51.00 ,1,A,22,557,Low
2023,781,1,0,0,0,$24.00 ,1,D,1,564,Medium
2023,782,2,0,0,0,$3.00 ,1,D,6,945,Medium
2023,783,0,0,2,0,$61.00 ,1,A,50,510,Medium
2023,784,1,0,0,0,$3.00 ,1,Limited Data,66,524,Medium
2023,785,3,0,0,0,$32.00 ,1,B,19,783,Medium
2023,786,2,0,0,0,$4.00 ,1,A,9,611,High
2023,787,0,0,2,0,$58.00 ,1,E,6,199,Medium
2023,788,1,0,0,0,$26.00 ,1,A,15,954,Medium
2023,789,2,0,0,0,$74.00 ,1,D,102,897,Low
2023,790,4,0,0,0,$31.00 ,1,Limited Data,,,Low
2023,791,0,0,2,0,$73.00 ,1,Limited Data,42,,High
2023,792,2,0,0,0,$12.00 ,1,C,4,926,High
2023,793,3,0,0,0,$65.00 ,1,D,67,955,Medium
2023,794,2,0,0,0,$68.00 ,1,B,4,551,Low
2023,795,2,0,0,0,$74.00 ,1,Limited Data,,,Low
2023,796,0,0,2,0,$43.00 ,1,D,73,450,Medium
2023,797,0,0,7,0,$78.00 ,1,A,25,675,Medium
2023,798,0,0,5,0,$16.00 ,1,F,18,714,High
2023,799,2,0,0,0,$26.00 ,1,Limited Data,,,Low
2023,800,2,0,0,0,$121.00 ,0,A,128,465,Medium
2023,801,4,0,0,0,$3.00 ,1,D,41,208,Low
2023,802,0,0,2,0,$92.00 ,1,A,11,292,Medium
2023,803,5,0,0,0,$76.20 ,2,A,27,555,Low
2023,804,3,0,0,0,$45.00 ,1,D,87,911,Medium
2023,805,3,0,0,0,$29.00 ,1,Limited Data,,,Medium
2023,806,0,0,3,0,$72.00 ,1,A,22,495,Medium
2023,807,2,0,0,0,$76.00 ,0,A,1784,952,Medium
2023,808,3,0,0,0,$22.00 ,1,F,64,922,Medium
2023,809,0,0,4,0,$49.00 ,1,B,6,674,Medium
2023,810,0,0,4,0,$129.00 ,1,Limited Data,,,Low
2023,811,2,0,0,0,$46.00 ,0,D,4,625,Medium
2023,812,0,0,5,0,$26.00 ,1,B,4,264,Low
2023,813,0,0,3,0,$59.00 ,1,A,100,587,Medium
2023,814,5,0,0,0,$33.00 ,1,A,3,600,Low
2023,815,2,0,0,0,$20.00 ,1,Limited Data,,,High
2023,816,0,0,4,0,$21.00 ,1,A,6,451,High
2023,817,2,0,0,0,$8.00 ,1,Limited Data,,,Low
2023,818,1,0,0,0,$45.00 ,1,A,106,382,Medium
2023,819,4,0,0,0,$51.00 ,1,D,74,602,Medium
2023,820,0,0,2,0,$116.00 ,1,D,5,426,High
2023,821,0,0,0,0,$17.00 ,0,Limited Data,,,Medium
2023,822,2,0,0,0,$34.00 ,1,A,9,436,Medium
2023,823,0,0,4,0,$93.00 ,1,A,12,295,Medium
2023,824,0,0,2,0,$42.00 ,0,A,37,517,High
2023,825,0,0,4,0,$6.00 ,1,A,35,918,Low
2023,826,0,0,17,0,$61.00 ,1,A,4,732,Low
2023,827,0,0,6,0,$93.00 ,1,Limited Data,,,Medium
2023,828,2,0,0,0,$87.00 ,1,B,27,384,Medium
2023,829,4,0,0,0,$43.00 ,1,D,58,889,Medium
2023,830,0,0,4,0,$81.75 ,0,B,7,264,Low
2023,831,0,20,0,0,$16.00 ,5,F,2,358,High
2023,832,4,0,0,0,$53.50 ,1,B,93,502,High
2023,833,4,0,0,0,$73.00 ,1,D,11,332,Medium
2023,834,0,0,4,0,$28.00 ,1,A,30,896,Low
2023,835,0,0,4,0,$94.00 ,1,B,9,406,Low
2023,836,3,0,0,0,$58.67 ,1,D,45,908,Medium
2023,837,0,0,2,0,$6.00 ,1,A,64,819,Low
2023,838,0,0,2,0,$49.00 ,1,D,1,510,Low
2023,839,2,0,0,0,$69.00 ,1,D,42,385,High
2023,840,1,0,0,0,$53.00 ,0,C,86,913,Medium
2023,841,6,0,0,0,$125.00 ,1,A,269,699,Medium
2023,842,2,0,1,0,$82.00 ,2,B,7,587,Low
2023,843,1,0,0,0,$24.00 ,1,B,8,510,High
2023,844,0,0,4,0,$86.00 ,1,D,8,320,Low
2023,845,2,0,0,0,$26.00 ,1,B,2,280,Medium
2023,846,0,0,3,0,$108.00 ,1,D,7,392,Medium
2023,847,3,0,0,0,$73.00 ,1,A,15,345,High
2023,848,4,0,0,0,$34.00 ,1,Limited Data,,,High
2023,849,0,0,0,0,$26.00 ,0,Limited Data,,,Medium
2023,850,2,0,0,0,$72.00 ,1,Limited Data,,,Medium
2023,851,2,0,0,0,$111.00 ,1,D,13,710,Low
2023,852,7,0,0,0,$158.71 ,1,E,1233,493,High
2023,853,2,0,0,0,$14.00 ,1,B,23,485,Medium
2023,854,0,0,4,0,$8.75 ,0,A,13,,Medium
2023,855,0,40,0,0,$95.00 ,4,D,54,567,Low
2023,856,0,0,8,0,$66.00 ,1,A,93,410,High
2023,857,0,0,5,0,$56.00 ,1,A,96,292,High
2023,858,2,0,0,0,$5.00 ,1,Limited Data,,,Low
2023,859,3,0,0,0,$62.00 ,1,A,92,643,High
2023,860,2,0,0,0,$173.00 ,1,E,12,469,High
2023,861,0,0,3,0,$32.00 ,1,A,10,778,High
2023,862,0,0,19,0,$76.00 ,1,E,10,680,High
2023,863,1,0,0,0,$46.00 ,1,D,30,633,Low
2023,864,0,0,2,0,$61.00 ,0,A,69,759,Medium
2023,865,2,0,0,0,$149.00 ,1,Limited Data,,,High
2023,866,0,0,3,0,$73.00 ,1,D,3,620,High
2023,867,0,0,16,0,$87.00 ,1,Limited Data,,,High
2023,868,0,0,2,0,$16.00 ,0,A,53,310,High
2023,869,2,0,0,0,$59.00 ,1,D,77,526,High
2023,870,2,0,0,0,$15.00 ,1,Limited Data,,,High
2023,871,2,0,0,0,$167.00 ,1,Limited Data,,,Low
2023,872,0,0,0,0,$12.00 ,1,Limited Data,,,High
2023,873,0,0,3,0,$57.00 ,1,A,10,,Medium
2023,874,2,0,0,0,$336.00 ,1,A,9,390,Medium
2023,875,3,0,0,0,$104.00 ,1,Limited Data,,,Low
2023,876,4,0,0,0,$59.00 ,1,C,4,494,Low
2023,877,0,0,2,0,$90.00 ,1,D,7,714,Low
2023,878,3,0,0,0,$314.00 ,1,D,4,701,Medium
2023,879,0,10,0,0,$76.80 ,0,A,2,301,Low
2023,880,0,0,2,0,$82.50 ,1,D,15,547,Low
