Season,AccountNumber,SingleGameTickets,PartialPlanTickets,GroupTickets,AvgSpend,GamesAttended,FanSegment,DistanceToArena,BasketballPropensity,SocialMediaEngagement,SumGamesAttended,TotNumTicketsPurchased,AvgSpend_norm,SocialMediaEngagement_norm,DistanceToArena_norm,BasketballPropensity_norm
2023,249,0,0,3,30.0,0,A,4.0,390.0,Low,1,3,0.009099181073703366,0.33,1.0,0.39
2023,250,0,0,1,102.0,1,A,12.0,533.0,Medium,1,1,0.030937215650591446,0.67,1.0,0.533
2023,251,4,0,0,111.0,1,Limited Data,13.0,496.0,Medium,1,4,0.03366696997270246,0.67,1.0,0.496
2023,252,0,0,3,3.0,1,B,24.0,387.0,Low,2,6,0.0009099181073703367,0.33,0.5,0.387
2023,253,0,0,2,66.0,1,A,53.0,419.0,Low,1,2,0.020018198362147407,0.33,0.0,0.419
2023,254,0,0,2,18.0,1,C,2.0,546.0,Medium,1,2,0.00545950864422202,0.67,1.0,0.546
2023,255,0,0,2,76.0,1,B,43.0,393.0,Medium,1,2,0.02305125872004853,0.67,0.5,0.393
2023,256,5,0,0,128.0,1,A,9.0,459.0,Medium,1,5,0.038823172581134366,0.67,1.0,0.459
2023,257,0,0,2,77.0,1,A,7.0,765.0,High,1,2,0.02335456475583864,1.0,1.0,0.765
2023,258,4,0,0,37.0,1,A,55.0,378.0,High,1,4,0.011222323324234153,1.0,0.0,0.378
2023,259,0,0,3,45.0,1,A,12.0,572.0,Low,1,3,0.01364877161055505,0.33,1.0,0.572
2023,260,4,0,0,52.0,1,B,20.0,611.0,Medium,1,4,0.015771913861085837,0.67,0.5,0.611
2023,261,0,0,0,557.0,1,A,19.0,502.0,Low,1,4,0.16894146193509252,0.33,1.0,0.502
2023,262,0,0,4,56.0,1,A,6.0,292.0,Medium,1,4,0.016985138004246284,0.67,1.0,0.292
2023,263,4,0,0,82.5,0,A,79.0,944.0,Medium,1,4,0.02502274795268426,0.67,0.0,0.944
2023,264,2,0,0,50.0,1,C,13.0,880.0,Low,1,2,0.015165301789505611,0.33,1.0,0.88
2023,265,0,0,0,13.0,1,D,26.0,877.0,Medium,42,84,0.003942978465271459,0.67,0.5,0.877
2023,266,0,0,4,70.0,1,A,20.0,217.0,Medium,1,4,0.021231422505307854,0.67,0.5,0.217
2023,267,2,0,0,24.0,1,D,20.0,928.0,Medium,1,2,0.007279344858962694,0.67,0.5,0.928
2023,268,0,0,4,115.0,1,B,7.0,878.0,Medium,1,4,0.034880194115862906,0.67,1.0,0.878
2023,269,4,0,0,74.0,1,A,9.0,362.0,Low,1,4,0.022444646648468305,0.33,1.0,0.362
2023,270,0,0,2,13.0,1,C,1.0,879.0,Medium,1,2,0.003942978465271459,0.67,1.0,0.879
2023,271,0,0,5,20.0,1,A,4.0,254.0,Low,1,5,0.006066120715802244,0.33,1.0,0.254
2023,272,2,0,0,148.0,1,A,44.0,379.0,Medium,1,2,0.04488929329693661,0.67,0.5,0.379
2023,273,3,0,0,12.0,1,A,27.0,261.0,Low,1,3,0.003639672429481347,0.33,0.5,0.261
2023,274,2,0,0,178.0,1,A,77.0,531.0,High,1,2,0.05398847437063998,1.0,0.0,0.531
2023,275,2,0,0,57.0,1,D,2.0,765.0,Low,1,2,0.017288444040036398,0.33,1.0,0.765
2023,276,0,0,3,77.0,1,Limited Data,148.74457038579175,683.5054579566774,Medium,1,3,0.02335456475583864,0.67,0.0,0.6835054579566775
2023,277,0,0,5,53.0,1,A,11.0,660.0,Medium,1,5,0.016075219896875947,0.67,1.0,0.66
2023,278,1,0,0,46.0,1,B,30.0,918.0,Medium,1,1,0.013952077646345162,0.67,0.5,0.918
2023,279,0,0,3,15.33,0,B,10.0,316.0,Medium,2,5,0.00464968152866242,0.67,1.0,0.316
2023,280,2,0,0,57.0,1,E,58.0,566.0,Medium,1,2,0.017288444040036398,0.67,0.0,0.566
2023,281,4,0,0,18.0,0,A,9.0,526.0,Medium,1,4,0.00545950864422202,0.67,1.0,0.526
2023,282,2,0,0,18.0,1,D,74.0,856.0,Medium,1,2,0.00545950864422202,0.67,0.0,0.856
2023,283,2,0,0,53.0,0,A,9.0,633.0,High,1,2,0.016075219896875947,1.0,1.0,0.633
2023,284,0,0,5,46.6,1,A,34.0,466.0,Low,1,5,0.01413406126781923,0.33,0.5,0.466
2023,285,0,0,5,18.0,1,B,39.0,458.0,Medium,1,5,0.00545950864422202,0.67,0.5,0.458
2023,286,1,0,0,31.0,1,C,51.0,931.0,High,1,1,0.00940248710949348,1.0,0.0,0.931
2023,287,0,0,3,83.0,1,A,30.0,654.0,High,1,3,0.025174400970579314,1.0,0.5,0.654
2023,288,1,0,0,117.0,1,A,76.0,404.0,Medium,1,1,0.03548680618744313,0.67,0.0,0.404
2023,289,3,0,0,101.0,1,C,85.0,944.0,Medium,1,3,0.030633909614801336,0.67,0.0,0.944
2023,290,3,0,0,158.0,1,B,6.0,349.0,Medium,1,3,0.047922353654837734,0.67,1.0,0.349
2023,291,1,0,0,116.0,1,A,23.0,592.0,Medium,1,1,0.035183500151653016,0.67,0.5,0.592
2023,292,2,0,0,88.0,1,C,1686.0,528.0,High,1,2,0.026690931149529876,1.0,0.0,0.528
2023,293,2,0,0,13.0,1,B,4.0,915.0,High,1,2,0.003942978465271459,1.0,1.0,0.915
2023,294,2,0,0,5.0,1,A,64.0,809.0,Low,2,4,0.001516530178950561,0.33,0.0,0.809
2023,295,3,0,0,106.0,1,D,0.0,705.0,Medium,1,3,0.032150439793751893,0.67,1.0,0.705
2023,296,3,0,0,82.0,1,G,19.0,540.0,Low,1,3,0.0248710949347892,0.33,1.0,0.54
2023,297,2,0,0,53.0,1,C,92.0,532.0,Low,1,2,0.016075219896875947,0.33,0.0,0.532
2023,298,3,0,0,86.0,1,A,128.0,748.0,High,1,3,0.026084319077949652,1.0,0.0,0.748
2023,299,3,0,0,165.0,1,D,1735.0,927.0,Medium,1,3,0.05004549590536852,0.67,0.0,0.927
2023,300,0,0,8,68.0,1,A,30.0,511.0,Low,1,8,0.02062481043372763,0.33,0.5,0.511
2023,301,2,0,0,77.0,0,A,5.0,420.0,Medium,1,2,0.02335456475583864,0.67,1.0,0.42
2023,302,0,4,2,42.67,3,B,383.0,751.0,Low,3,6,0.01294206854716409,0.33,0.0,0.751
2023,303,3,0,0,113.0,1,A,15.0,581.0,Medium,1,3,0.03427358204428268,0.67,1.0,0.581
2023,304,0,0,4,58.0,1,A,10.0,786.0,Medium,1,4,0.017591750075826508,0.67,1.0,0.786
2023,305,1,0,0,125.0,1,B,70.0,396.0,Low,1,1,0.03791325447376403,0.33,0.0,0.396
2023,306,3,0,0,99.0,1,D,2.0,921.0,Low,1,3,0.03002729754322111,0.33,1.0,0.921
2023,307,1,0,0,45.0,1,D,3.0,457.0,Medium,1,1,0.01364877161055505,0.67,1.0,0.457
2023,308,3,0,0,49.0,1,D,85.0,901.0,Medium,1,3,0.014861995753715499,0.67,0.0,0.901
2023,309,0,0,4,62.0,1,A,15.0,829.0,Low,1,4,0.01880497421898696,0.33,1.0,0.829
2023,310,0,0,2,68.5,1,B,6.0,546.0,Medium,1,2,0.020776463451622686,0.67,1.0,0.546
2023,311,3,0,0,97.0,1,F,58.0,947.0,High,1,3,0.029420685471640885,1.0,0.0,0.947
2023,312,2,0,0,142.0,1,B,29.0,276.0,High,1,2,0.043069457082195936,1.0,0.5,0.276
2023,313,4,0,0,40.0,1,D,106.0,853.0,High,1,4,0.012132241431604488,1.0,0.0,0.853
2023,314,4,0,0,66.0,1,A,150.0,582.0,Medium,1,4,0.020018198362147407,0.67,0.0,0.582
2023,315,0,0,1,50.0,1,B,41.0,612.0,Medium,1,1,0.015165301789505611,0.67,0.5,0.612
2023,316,5,0,0,50.0,1,D,74.0,550.0,Medium,1,5,0.015165301789505611,0.67,0.0,0.55
2023,317,4,0,0,77.0,1,A,26.0,740.0,Low,1,4,0.02335456475583864,0.33,0.5,0.74
2023,319,0,0,0,33.0,1,C,2.0,543.0,Medium,12,32,0.010009099181073703,0.67,1.0,0.543
2023,320,0,0,4,35.0,1,A,79.0,514.0,Medium,1,4,0.010615711252653927,0.67,0.0,0.514
2023,321,2,0,0,63.0,1,D,29.0,499.0,Medium,1,2,0.01910828025477707,0.67,0.5,0.499
2023,322,4,0,0,0.25,1,F,10.0,935.0,Low,1,4,7.582650894752806e-05,0.33,1.0,0.935
2023,323,2,0,0,9.0,1,B,22.0,553.0,Low,1,2,0.00272975432211101,0.33,0.5,0.553
2023,324,3,0,0,17.0,1,Limited Data,45.0,683.5054579566774,Medium,1,3,0.005156202608431908,0.67,0.5,0.6835054579566775
2023,325,0,0,5,30.0,1,E,20.0,400.0,Medium,1,5,0.009099181073703366,0.67,0.5,0.4
2023,326,2,0,0,193.0,1,A,27.0,306.0,Medium,1,2,0.05853806490749166,0.67,0.5,0.306
2023,327,4,0,0,75.0,1,A,22.0,312.0,Low,1,4,0.022747952684258416,0.33,0.5,0.312
2023,328,0,0,2,48.0,1,Limited Data,74.0,683.5054579566774,Medium,1,2,0.014558689717925387,0.67,0.0,0.6835054579566775
2023,329,3,0,0,130.0,1,A,3.0,953.0,Medium,1,3,0.039429784652714586,0.67,1.0,0.953
2023,330,0,4,0,25.0,1,B,6.0,440.0,Medium,1,4,0.0075826508947528055,0.67,1.0,0.44
2023,331,3,0,0,131.0,1,A,33.0,426.0,High,1,3,0.0397330906885047,1.0,0.5,0.426
2023,332,1,0,0,444.0,1,E,23.0,877.0,Medium,1,1,0.13466787989080983,0.67,0.5,0.877
2023,333,0,0,2,59.0,1,B,54.0,437.0,Medium,1,2,0.01789505611161662,0.67,0.0,0.437
2023,334,0,0,1,13.0,1,Limited Data,148.74457038579175,683.5054579566774,Medium,2,2,0.003942978465271459,0.67,0.0,0.6835054579566775
2023,335,0,0,4,135.0,1,A,74.0,470.0,Medium,1,4,0.04094631483166515,0.67,0.0,0.47
2023,336,2,0,0,36.0,0,A,45.0,900.0,Medium,1,2,0.01091901728844404,0.67,0.5,0.9
2023,337,0,0,4,1.5,1,D,11.0,766.0,Low,1,4,0.00045495905368516835,0.33,1.0,0.766
2023,338,0,0,2,58.0,1,A,10.0,350.0,Medium,1,2,0.017591750075826508,0.67,1.0,0.35
2023,339,0,0,3,89.0,1,B,24.0,422.0,Medium,1,3,0.02699423718531999,0.67,0.5,0.422
2023,340,0,0,4,31.0,1,B,18.0,304.0,High,1,4,0.00940248710949348,1.0,1.0,0.304
2023,341,2,0,0,44.0,1,B,12.0,930.0,High,1,2,0.013345465574764938,1.0,1.0,0.93
2023,342,0,0,7,46.14,2,D,4.0,448.0,Medium,4,9,0.013994540491355779,0.67,1.0,0.448
2023,343,2,0,0,57.0,1,A,33.0,718.0,Medium,1,2,0.017288444040036398,0.67,0.5,0.718
2023,344,1,0,0,107.0,1,C,1.0,934.0,Medium,1,1,0.03245374582954201,0.67,1.0,0.934
2023,345,3,0,0,51.0,1,B,1.0,569.0,Low,1,3,0.015468607825295723,0.33,1.0,0.569
2023,346,2,0,0,110.0,1,D,1.0,429.0,Medium,1,2,0.03336366393691234,0.67,1.0,0.429
2023,347,2,0,0,39.0,1,C,79.0,875.0,Medium,2,4,0.011828935395814377,0.67,0.0,0.875
2023,348,1,0,0,85.0,1,B,7.0,449.0,Low,1,1,0.025781013042159538,0.33,1.0,0.449
2023,349,5,0,0,77.95,1,C,11.0,519.0,Medium,1,5,0.02364270548983925,0.67,1.0,0.519
2023,350,3,0,0,177.0,1,A,12.0,488.0,High,1,3,0.05368516833484986,1.0,1.0,0.488
2023,351,2,0,0,28.0,1,D,2.0,859.0,Low,1,2,0.008492569002123142,0.33,1.0,0.859
2023,352,0,4,0,37.67,1,A,45.0,333.0,High,3,6,0.011425538368213528,1.0,0.5,0.333
2023,353,1,0,0,47.0,1,E,79.0,931.0,Low,1,1,0.014255383682135275,0.33,0.0,0.931
2023,354,0,0,2,91.0,1,C,10.0,272.0,Medium,1,2,0.027600849256900213,0.67,1.0,0.272
2023,355,4,0,0,10.0,1,A,193.0,493.0,Low,1,4,0.003033060357901122,0.33,0.0,0.493
2023,356,2,0,0,7.0,1,Limited Data,90.0,683.5054579566774,Low,1,2,0.0021231422505307855,0.33,0.0,0.6835054579566775
2023,357,0,0,3,40.33,1,B,3.0,667.0,High,1,3,0.012232332423415225,1.0,1.0,0.667
2023,358,0,0,2,54.0,0,A,12.0,396.0,High,1,2,0.01637852593266606,1.0,1.0,0.396
2023,359,3,0,0,129.0,1,B,2.0,339.0,High,1,3,0.039126478616924476,1.0,1.0,0.339
2023,360,0,0,2,18.0,1,A,6.0,372.0,High,1,2,0.00545950864422202,1.0,1.0,0.372
2023,361,2,0,0,75.0,1,D,9.0,941.0,Medium,1,2,0.022747952684258416,0.67,1.0,0.941
2023,362,0,0,1,50.0,1,B,70.0,484.0,High,1,1,0.015165301789505611,1.0,0.0,0.484
2023,363,3,0,0,25.0,1,A,101.0,645.0,High,1,3,0.0075826508947528055,1.0,0.0,0.645
2023,364,0,0,2,67.0,0,A,12.0,786.0,Low,1,2,0.02032150439793752,0.33,1.0,0.786
2023,365,2,0,0,152.0,1,A,101.0,411.0,High,1,2,0.04610251744009706,1.0,0.0,0.411
2023,366,2,0,0,49.0,1,G,33.0,350.0,Medium,1,2,0.014861995753715499,0.67,0.5,0.35
2023,367,0,0,2,96.0,1,D,8.0,874.0,Medium,1,2,0.029117379435850774,0.67,1.0,0.874
2023,368,2,0,2,140.5,2,A,3.0,532.0,Low,2,4,0.04261449802851077,0.33,1.0,0.532
2023,369,2,0,0,336.0,1,B,12.0,523.0,Medium,1,2,0.10191082802547771,0.67,1.0,0.523
2023,370,2,0,0,117.0,0,A,3.0,866.0,Medium,1,2,0.03548680618744313,0.67,1.0,0.866
2023,371,8,0,50,22.41,3,F,9.0,323.0,Medium,9,127,0.006797088262056415,0.67,1.0,0.323
2023,372,4,0,0,119.0,1,D,128.0,458.0,Medium,1,4,0.036093418259023353,0.67,0.0,0.458
2023,373,2,0,0,92.0,1,A,4.0,953.0,High,1,2,0.027904155292690323,1.0,1.0,0.953
2023,374,0,0,2,1.0,0,B,4.0,614.0,Low,1,2,0.00030330603579011223,0.33,1.0,0.614
2023,375,0,0,2,118.0,1,B,19.0,457.0,High,1,2,0.03579011222323324,1.0,1.0,0.457
2023,376,2,0,0,119.0,1,A,14.0,321.0,Medium,1,2,0.036093418259023353,0.67,1.0,0.321
2023,377,1,0,0,78.0,1,D,309.0,459.0,Medium,1,1,0.023657870791628753,0.67,0.0,0.459
2023,378,2,0,0,33.0,1,C,4.0,319.0,Low,1,2,0.010009099181073703,0.33,1.0,0.319
2023,379,2,0,0,257.17,1,Limited Data,148.74457038579175,683.5054579566774,Low,1,2,0.07800121322414316,0.33,0.0,0.6835054579566775
2023,380,2,0,0,76.0,1,Limited Data,64.0,683.5054579566774,Medium,1,2,0.02305125872004853,0.67,0.0,0.6835054579566775
2023,381,3,0,0,98.0,1,A,208.0,415.0,High,1,3,0.029723991507430998,1.0,0.0,0.415
2023,382,0,0,4,8.0,1,A,9.0,241.0,Medium,1,4,0.002426448286320898,0.67,1.0,0.241
2023,383,0,20,0,82.8,8,D,68.0,456.0,Low,10,20,0.02511373976342129,0.33,0.0,0.456
2023,384,0,0,3,18.0,1,A,33.0,369.0,Low,1,3,0.00545950864422202,0.33,0.5,0.369
2023,385,0,0,1,15.0,0,A,88.0,253.0,High,1,1,0.004549590536851683,1.0,0.0,0.253
2023,386,0,0,5,88.0,0,B,3.0,330.0,Low,1,5,0.026690931149529876,0.33,1.0,0.33
2023,387,2,0,0,121.0,1,A,7.0,550.0,Medium,1,2,0.03670003033060358,0.67,1.0,0.55
2023,388,2,0,0,60.0,1,D,17.0,769.0,Medium,1,2,0.018198362147406732,0.67,1.0,0.769
2023,389,1,0,0,39.0,1,B,69.0,550.0,High,1,1,0.011828935395814377,1.0,0.0,0.55
2023,390,2,0,0,205.0,1,G,56.0,927.0,Medium,1,2,0.06217773733697301,0.67,0.0,0.927
2023,391,0,20,0,142.7,9,F,6.0,917.0,Low,21,44,0.04328177130724901,0.33,1.0,0.917
2023,392,1,0,0,161.0,1,D,20.0,604.0,High,1,1,0.04883227176220807,1.0,0.5,0.604
2023,393,1,0,0,88.0,1,B,1458.0,920.0,Medium,1,1,0.026690931149529876,0.67,0.0,0.92
2023,394,0,0,5,81.0,1,B,4.0,566.0,Medium,1,5,0.02456778889899909,0.67,1.0,0.566
2023,395,0,0,4,88.0,1,B,13.0,547.0,Medium,2,8,0.026690931149529876,0.67,1.0,0.547
2023,396,5,0,0,71.61,1,A,17.0,610.0,Medium,1,5,0.021719745222929937,0.67,1.0,0.61
2023,397,2,0,0,55.0,1,D,13.0,902.0,Medium,1,2,0.01668183196845617,0.67,1.0,0.902
2023,398,0,0,2,53.0,1,A,9.0,852.0,Medium,1,2,0.016075219896875947,0.67,1.0,0.852
2023,399,2,0,0,83.34,1,E,2.0,358.0,Medium,1,2,0.025277525022747955,0.67,1.0,0.358
2023,400,0,0,2,44.0,1,B,11.0,396.0,Medium,1,2,0.013345465574764938,0.67,1.0,0.396
2023,401,2,0,0,69.0,1,D,9.0,636.0,Low,1,2,0.020928116469517744,0.33,1.0,0.636
2023,402,3,0,0,109.0,1,D,100.0,749.0,Medium,1,3,0.03306035790112223,0.67,0.0,0.749
2023,403,4,0,0,42.0,1,A,26.0,932.0,Medium,2,8,0.012738853503184714,0.67,0.5,0.932
2023,404,4,0,0,69.0,1,A,10.0,359.0,Medium,1,4,0.020928116469517744,0.67,1.0,0.359
2023,405,4,0,0,136.0,1,D,18.0,347.0,Medium,1,4,0.04124962086745526,0.67,1.0,0.347
2023,406,0,0,2,16.0,1,A,58.0,326.0,Medium,1,2,0.004852896572641796,0.67,0.0,0.326
2023,407,2,0,0,90.0,1,A,28.0,856.0,Medium,10,24,0.0272975432211101,0.67,0.5,0.856
2023,408,2,0,0,16.0,1,A,68.0,371.0,Medium,1,2,0.004852896572641796,0.67,0.0,0.371
2023,409,0,0,0,323.0,1,D,36.0,691.0,Medium,1,24,0.09796784956020625,0.67,0.5,0.691
2023,410,1,0,0,108.0,1,E,13.0,916.0,Medium,1,1,0.03275705186533212,0.67,1.0,0.916
2023,411,0,0,4,10.0,1,B,6.0,568.0,High,4,12,0.003033060357901122,1.0,1.0,0.568
2023,412,2,0,0,26.0,1,B,68.0,644.0,Medium,2,6,0.007885956930542918,0.67,0.0,0.644
2023,413,4,0,0,8.0,1,A,3.0,926.0,High,1,4,0.002426448286320898,1.0,1.0,0.926
2023,414,2,0,0,106.0,1,D,70.0,436.0,High,1,2,0.032150439793751893,1.0,0.0,0.436
2023,415,2,0,0,78.0,1,C,858.0,928.0,Medium,1,2,0.023657870791628753,0.67,0.0,0.928
2023,416,0,0,3,50.33,1,A,40.0,262.0,Medium,2,8,0.015265392781316348,0.67,0.5,0.262
2023,417,0,0,3,116.0,1,A,30.0,195.0,Medium,1,3,0.035183500151653016,0.67,0.5,0.195
2023,418,3,0,0,52.0,1,A,74.0,563.0,High,1,3,0.015771913861085837,1.0,0.0,0.563
2023,419,0,0,4,71.0,1,B,4.0,585.0,Medium,1,4,0.021534728541097968,0.67,1.0,0.585
2023,420,3,0,0,1.0,1,A,47.0,387.0,Low,1,3,0.00030330603579011223,0.33,0.5,0.387
2023,421,0,0,6,12.0,1,B,45.0,657.0,Medium,1,6,0.003639672429481347,0.67,0.5,0.657
2023,422,4,0,0,17.0,1,B,124.0,898.0,Medium,1,4,0.005156202608431908,0.67,0.0,0.898
2023,423,2,0,0,91.0,1,A,92.0,563.0,Medium,1,2,0.027600849256900213,0.67,0.0,0.563
2023,424,5,0,0,73.4,2,B,58.0,709.0,High,2,5,0.02226266302699424,1.0,0.0,0.709
2023,425,0,0,2,80.0,1,D,6.0,289.0,Low,1,2,0.024264482863208977,0.33,1.0,0.289
2023,426,0,0,2,1.0,0,B,22.0,370.0,Low,1,2,0.00030330603579011223,0.33,0.5,0.37
2023,427,2,0,0,83.0,1,B,102.0,935.0,Low,1,2,0.025174400970579314,0.33,0.0,0.935
2023,428,2,0,0,47.0,1,A,10.0,870.0,Medium,1,2,0.014255383682135275,0.67,1.0,0.87
2023,429,4,0,0,90.0,1,D,10.0,866.0,Medium,1,4,0.0272975432211101,0.67,1.0,0.866
2023,430,3,0,0,64.0,1,C,8.0,370.0,Medium,1,3,0.019411586290567183,0.67,1.0,0.37
2023,431,4,0,0,296.0,1,A,67.0,885.0,Medium,1,4,0.08977858659387322,0.67,0.0,0.885
2023,432,0,0,8,33.0,1,D,38.0,432.0,Low,1,8,0.010009099181073703,0.33,0.5,0.432
2023,433,3,0,0,144.0,1,D,55.0,497.0,High,2,7,0.04367606915377616,1.0,0.0,0.497
2023,434,3,0,0,98.0,1,Limited Data,133.0,927.0,Medium,1,3,0.029723991507430998,0.67,0.0,0.927
2023,435,0,0,4,7.0,0,C,21.0,363.0,Low,1,4,0.0021231422505307855,0.33,0.5,0.363
2023,436,0,0,3,83.0,1,A,7.0,768.0,Low,1,3,0.025174400970579314,0.33,1.0,0.768
2023,437,3,0,0,19.0,1,B,6.0,515.0,Medium,1,3,0.005762814680012132,0.67,1.0,0.515
2023,438,0,0,3,67.0,1,E,74.0,600.0,High,1,3,0.02032150439793752,1.0,0.0,0.6
2023,439,1,0,0,170.0,1,D,74.0,898.0,Low,1,1,0.051562026084319076,0.33,0.0,0.898
2023,440,1,0,0,3.0,1,Limited Data,4.0,683.5054579566774,Medium,1,1,0.0009099181073703367,0.67,1.0,0.6835054579566775
2023,441,6,0,0,2.0,1,B,333.0,237.0,High,2,8,0.0006066120715802245,1.0,0.0,0.237
2023,442,4,0,0,66.0,2,D,22.0,536.0,Medium,2,4,0.020018198362147407,0.67,0.5,0.536
2023,443,0,0,6,96.0,0,D,15.0,550.0,Medium,1,6,0.029117379435850774,0.67,1.0,0.55
2023,444,0,0,2,87.0,1,B,4.0,864.0,Low,1,2,0.026387625113739762,0.33,1.0,0.864
2023,445,2,0,0,69.0,1,B,75.0,510.0,Medium,1,2,0.020928116469517744,0.67,0.0,0.51
2023,446,0,0,3,92.0,1,A,64.0,552.0,Low,1,3,0.027904155292690323,0.33,0.0,0.552
2023,447,2,0,0,19.0,1,B,7.0,742.0,Low,2,4,0.005762814680012132,0.33,1.0,0.742
2023,448,0,20,0,126.4,6,G,10.0,914.0,Low,21,43,0.038337882923870185,0.33,1.0,0.914
2023,449,2,0,0,100.0,0,A,8.0,442.0,Medium,1,2,0.030330603579011222,0.67,1.0,0.442
2023,450,5,0,0,92.0,1,Limited Data,148.74457038579175,683.5054579566774,Medium,1,5,0.027904155292690323,0.67,0.0,0.6835054579566775
2023,451,0,0,4,21.5,1,D,9.0,425.0,Low,1,4,0.006521079769487413,0.33,1.0,0.425
2023,452,2,0,0,23.0,1,A,168.0,503.0,Medium,1,2,0.006976038823172581,0.67,0.0,0.503
2023,453,2,0,0,104.0,1,E,82.0,937.0,Medium,1,2,0.03154382772217167,0.67,0.0,0.937
2023,454,0,0,4,111.0,1,A,4.0,808.0,High,1,4,0.03366696997270246,1.0,1.0,0.808
2023,455,1,0,0,106.0,1,Limited Data,3.0,683.5054579566774,Low,1,1,0.032150439793751893,0.33,1.0,0.6835054579566775
2023,456,0,0,0,190.0,1,D,51.0,935.0,Medium,1,21,0.05762814680012132,0.67,0.0,0.935
2023,457,4,0,0,134.0,0,F,6.0,914.0,Medium,1,4,0.04064300879587504,0.67,1.0,0.914
2023,458,2,0,0,107.0,1,A,79.0,850.0,Medium,1,2,0.03245374582954201,0.67,0.0,0.85
2023,459,0,0,2,40.5,1,A,13.0,929.0,Medium,2,5,0.012283894449499545,0.67,1.0,0.929
2023,460,3,0,0,42.0,1,E,1.0,466.0,Medium,1,3,0.012738853503184714,0.67,1.0,0.466
2023,461,2,0,0,129.5,1,C,8.0,892.0,Low,2,2,0.03927813163481953,0.33,1.0,0.892
2023,462,0,0,2,93.0,0,B,4.0,452.0,High,1,2,0.028207461328480437,1.0,1.0,0.452
2023,463,0,0,3,85.0,1,B,6.0,372.0,Medium,1,3,0.025781013042159538,0.67,1.0,0.372
2023,464,0,0,2,51.0,0,A,3.0,324.0,High,1,2,0.015468607825295723,1.0,1.0,0.324
2023,465,0,0,8,9.75,4,E,18.0,576.0,Medium,6,12,0.002957233848953594,0.67,1.0,0.576
2023,466,3,0,0,26.0,1,A,90.0,310.0,High,1,3,0.007885956930542918,1.0,0.0,0.31
2023,467,4,0,0,67.0,1,B,86.0,498.0,Medium,1,4,0.02032150439793752,0.67,0.0,0.498
2023,468,1,0,0,111.0,1,B,152.0,852.0,Medium,1,1,0.03366696997270246,0.67,0.0,0.852
2023,469,0,0,3,41.0,0,B,149.0,901.0,Medium,1,3,0.0124355474673946,0.67,0.0,0.901
2023,470,0,0,2,71.0,1,A,85.0,437.0,Medium,1,2,0.021534728541097968,0.67,0.0,0.437
2023,471,3,0,0,0.0,1,B,17.0,623.0,High,1,3,0.0,1.0,1.0,0.623
2023,472,0,0,4,61.0,1,A,20.0,840.0,Medium,1,4,0.018501668183196845,0.67,0.5,0.84
2023,473,2,4,0,30.33,1,A,55.0,890.0,Medium,2,6,0.009199272065514102,0.67,0.0,0.89
2023,474,2,0,2,52.5,1,A,95.0,473.0,Medium,1,4,0.01592356687898089,0.67,0.0,0.473
2023,475,4,0,0,136.0,1,A,106.0,519.0,Low,1,4,0.04124962086745526,0.33,0.0,0.519
2023,476,0,0,2,1.0,1,B,39.0,360.0,Low,1,2,0.00030330603579011223,0.33,0.5,0.36
2023,477,0,0,2,96.0,1,C,1.0,326.0,High,1,2,0.029117379435850774,1.0,1.0,0.326
2023,478,0,0,3,127.0,1,A,53.0,882.0,High,1,3,0.038519866545344256,1.0,0.0,0.882
2023,479,2,0,0,180.0,1,B,745.0,937.0,Medium,1,2,0.0545950864422202,0.67,0.0,0.937
2023,480,2,0,0,152.0,1,C,80.0,935.0,Low,1,2,0.04610251744009706,0.33,0.0,0.935
2023,481,0,0,0,21.0,1,A,328.0,429.0,Medium,1,1,0.006369426751592357,0.67,0.0,0.429
2023,482,1,0,0,88.0,1,A,1231.0,421.0,Low,1,1,0.026690931149529876,0.33,0.0,0.421
2023,483,0,0,0,32.0,0,C,1.0,546.0,High,1,4,0.009705793145283591,1.0,1.0,0.546
2023,484,2,0,0,58.0,1,A,4.0,640.0,Medium,1,2,0.017591750075826508,0.67,1.0,0.64
2023,485,2,0,0,199.0,1,B,12.0,411.0,Low,1,2,0.060357901122232334,0.33,1.0,0.411
2023,486,0,0,3,101.0,1,A,3.0,190.0,Low,1,3,0.030633909614801336,0.33,1.0,0.19
2023,487,2,0,0,103.0,1,A,65.0,450.0,High,1,2,0.03124052168638156,1.0,0.0,0.45
2023,488,0,0,4,106.0,1,A,4.0,555.0,High,1,4,0.032150439793751893,1.0,1.0,0.555
2023,489,0,0,0,378.0,1,A,22.0,373.0,Medium,1,4,0.11464968152866242,0.67,0.5,0.373
2023,490,2,0,0,37.0,1,B,2.0,267.0,High,1,2,0.011222323324234153,1.0,1.0,0.267
2023,491,0,0,3,58.0,1,B,103.0,331.0,High,1,3,0.017591750075826508,1.0,0.0,0.331
2023,492,2,0,0,61.0,1,B,73.0,419.0,Medium,1,2,0.018501668183196845,0.67,0.0,0.419
2023,493,0,0,0,490.0,0,B,13.0,388.0,High,2,30,0.14861995753715498,1.0,1.0,0.388
2023,494,2,0,0,120.0,1,D,139.0,911.0,Medium,1,2,0.036396724294813464,0.67,0.0,0.911
2023,495,2,0,0,118.0,0,A,3.0,289.0,Medium,1,2,0.03579011222323324,0.67,1.0,0.289
2023,496,0,0,8,143.0,1,B,158.0,426.0,High,1,8,0.043372763117986046,1.0,0.0,0.426
